N,P,K,temperature,humidity,ph,rainfall,label
10,85,57,39.354205274691324,62.300130557831686,6.855823192917798,226.1086752155351,pomegranate
100,68,14,28.352370731864443,53.52131508289091,4.7666698408187145,226.81877904546857,mothbeans
86,99,110,20.95215131304623,37.86149172074554,5.763977231049375,91.0885994462785,muskmelon
25,42,48,38.26376434701364,66.4147675700056,8.246021508788882,39.42524833502108,apple
74,65,121,41.11406588083631,49.6165852047457,6.833704801411617,156.2532868231007,mango
68,13,135,29.355610808889196,52.90747050362504,4.174054688421847,221.91879284586298,mothbeans
59,112,137,31.929536021797897,86.63937306388871,7.209745055422828,272.43172986798476,sugarcane
17,111,137,37.04596807375203,15.049429007295343,6.794126001749344,205.01821370902567,coffee
123,130,55,28.64371164588239,17.694289111420563,5.589518633766522,120.9497303151507,watermelon
56,113,113,25.96224667252173,67.66067868588456,5.536091217282451,36.34803440917849,muskmelon
96,17,92,29.19489953586159,26.06427941851827,7.056434468967299,129.0111392580495,mothbeans
103,58,54,35.35217001020247,58.75131882984351,6.901392118934234,173.0728075540415,kidneybeans
125,44,48,39.62373307051381,40.47741259620406,6.71528979846601,138.21307490969298,pomegranate
42,129,131,20.691802966555795,87.30848214888235,4.499293012568606,99.20007232835282,watermelon
123,73,136,34.64195916363215,56.47508214442964,7.560988453245866,183.43668687926314,wheat
27,106,61,18.941118102483493,93.43981236936838,4.342950084696007,116.43843127647494,banana
86,77,122,26.862119274450883,98.34486154650494,6.7607488939278335,260.90285558725276,kidneybeans
107,72,86,30.951362365754974,44.431971437771324,5.485760908690083,260.618109851547,maize
54,15,46,39.4047534438612,18.58998147350214,5.472306761776924,257.75049948374635,pigeonpeas
18,113,29,32.02443256195704,85.62429385974804,4.585651545229542,139.64720003313323,ragi
34,120,115,31.161855351346475,40.81421475120027,7.9916138734575535,254.4079702462032,pigeonpeas
59,53,66,22.295631954549307,72.48243603119207,5.105699972370134,283.0117599062468,chickpea
86,98,82,36.20029383002621,40.767547285208586,6.376484471212406,66.03699764264141,pomegranate
124,15,53,25.11586690977501,82.69923630372664,4.374138475125066,52.06822634198461,mungbean
36,67,111,15.822687356051508,86.05978206036698,7.367297701588157,176.06386119541872,mango
128,125,133,36.081952141371545,84.42579727390375,6.731619403341334,298.21027491817443,coffee
110,38,73,19.982159821911974,35.28236813607609,4.25701937234842,152.62941668341665,muskmelon
26,10,123,19.797520296977876,89.02501158622943,7.259314889821555,173.3558818848087,sugarcane
73,127,115,30.513500525769704,57.710829366016526,5.200141183589238,217.86711738408962,orange
126,120,10,29.865776096224977,65.52774685529033,5.474865053839393,111.80154885536356,apple
98,111,58,20.342716391156884,60.536861293705186,6.388248531430569,228.08548768819875,apple
55,115,69,31.08494515446907,47.55430029552292,6.316790915210833,35.53756112845602,kidneybeans
75,33,105,31.023137874606714,50.90493008112687,8.266583107952517,118.80852228137297,maize
67,139,11,40.90060130413087,34.222604760870524,8.085390707349255,47.202633588058916,ragi
49,118,40,29.036862784413167,83.00683784747663,7.624277848026097,52.943529913419056,mothbeans
102,138,50,38.9924812732405,32.244351720994295,8.476534309219844,210.62131860281406,orange
37,133,72,39.12893099749018,95.63507894050773,6.351084093589018,198.746124077887,jute
34,106,90,26.71547960857285,61.31299808371584,8.094982779269216,112.31715824523702,wheat
117,90,19,27.53973749700262,78.38016330194739,6.1413108697895105,204.03846406731114,chickpea
87,118,50,38.705832850384745,26.901429933161435,6.590607474881439,241.35675016590332,maize
84,93,120,22.74316211732066,67.88753720226913,6.0130024554840364,281.01115968882834,pigeonpeas
135,100,105,32.40056372550606,35.70114026019725,5.860307223137959,270.7962886036198,sugarcane
61,35,15,32.202136171379735,84.57091531964795,6.076951644355737,292.67984259646397,chickpea
90,136,49,28.36124257296597,55.998947730010094,6.362942980892948,217.4106228275566,orange
138,104,52,30.656930302596948,53.58856764764893,7.313671004962123,256.012447495351,banana
47,68,58,15.151775598429557,57.204269648442775,7.528702279276791,144.97481546208428,coconut
30,127,103,31.518585149322465,78.26160579082364,5.467868417883875,53.36683410905899,watermelon
102,72,97,23.58045732807901,78.45807804482848,8.164183315975116,72.32438601818686,chickpea
133,103,112,17.70394395138029,95.56790817085812,7.2077916769573696,149.95764632582674,barley
135,95,117,31.968348439562195,54.24816342868879,6.640899772618021,85.85833469760796,banana
35,59,110,26.466045026005723,83.97057310623408,4.657547743654428,254.6887805412027,pomegranate
24,33,28,25.565231984902702,70.37991814573365,8.206997176130786,128.22093319850381,mungbean
64,61,95,21.957031813028493,94.28663541838823,4.646595063103002,171.48476661133574,sugarcane
116,90,40,34.37448418951527,88.62006168263409,5.869384603328322,136.08307336216723,blackgram
103,36,118,28.688192358090262,49.17220841767835,6.406637269409193,202.4726425029214,wheat
38,33,48,22.055434572800788,53.36039464551204,5.828235995229306,77.81397045980738,grapes
10,102,105,22.712549740961727,62.799958631782715,5.848994414639009,154.1833640906833,apple
124,58,125,16.635653382121635,81.28174651532888,6.292495637004661,133.9283293158858,ragi
137,65,18,32.487099519729966,72.00960058327223,6.624188931783062,224.81455907559783,mango
80,37,125,31.557285297460187,54.89952400100078,4.622915582175953,78.65051383160045,apple
127,27,114,32.30855281397985,36.471900519012294,4.205777931211439,276.932789718659,grapes
77,43,55,18.487829952684574,35.917438648464255,4.414342725336511,146.9368981147445,watermelon
36,77,127,16.631914450755907,19.402371054225522,5.080912882313479,210.95594905365928,cotton
77,74,120,20.53162838366721,65.23568104665418,8.30901439684932,118.3653568443456,jute
136,49,10,31.338247886835486,93.95785540888616,7.189035214358284,256.9696204556434,apple
88,62,78,29.812102504175808,44.64982738235239,4.087936232608446,256.63114672736344,blackgram
66,112,27,34.50340610851291,89.30812383941739,5.660489792439057,133.39682282227568,mothbeans
24,65,18,29.41473766133865,75.80398115678456,4.268583367709471,34.247751912418366,mothbeans
112,55,107,24.176801696105155,35.08378574866603,6.334832906589294,271.3083142252888,apple
72,116,45,32.98538658129987,70.37084373939152,7.453950745745949,149.5218822414987,coffee
46,120,13,38.89428413202162,96.12780850103843,5.286583886144653,156.30082971786476,coffee
66,80,23,36.61476063811124,16.932962080889055,7.860547124624466,249.76921669480495,mungbean
47,132,78,18.114066304682765,91.65909972782781,4.005534332697766,296.5494388408269,ragi
97,108,70,17.57663344251465,48.09888935563958,4.1165314205159405,77.49461143710867,coffee
18,125,45,41.24275819786764,34.21636982446181,6.013597823725744,191.14817868956686,lentil
30,49,96,33.274260938583666,43.882402363691014,8.44659362539826,116.54374493603903,orange
102,57,26,40.1615279490299,54.48404782668448,5.846957154143355,130.64826829770493,watermelon
102,39,101,16.06944915377462,79.47405659599606,4.488562891439315,143.5288109307318,mungbean
82,112,123,21.01823971349443,25.33170765820122,6.251564028908232,203.16347496713414,lentil
63,49,32,40.68880585610016,58.05452858717005,4.722476345103368,116.19820703009277,barley
62,62,126,31.60033477361929,80.2574183786193,5.557708275430318,266.7682906818795,coffee
34,137,86,38.40119813100864,55.42889388360524,6.446880039173237,294.1234646504163,chickpea
108,49,13,17.075026165276224,84.10461801096785,6.772158806031454,173.1502632129632,jute
64,121,31,26.17811568565151,47.8651657495332,4.299305055632028,230.4680362588114,pigeonpeas
15,122,61,41.12083800196123,55.82913478301821,7.551363482750875,280.811105542376,papaya
15,132,114,24.152224193076847,73.84762561738646,5.860749118811184,182.28107201071055,rice
37,23,127,39.18654902637344,52.26124922275453,4.612501714672954,252.3224125755683,sugarcane
109,137,10,23.577905325265135,31.1675388085218,6.253600485818245,167.5166281805009,maize
14,55,112,36.53511512727066,70.30625691255972,4.081683492317495,180.68899916697936,jute
90,51,13,26.250547254787335,84.99163469918709,6.506579589325491,79.88219828853201,jute
39,93,86,27.769883318724645,61.41745788908913,5.842377957265277,137.6578937354294,muskmelon
130,51,134,37.495115707573035,55.6412863311626,5.367215305700241,211.79557982998742,pigeonpeas
127,60,135,15.17771062912675,97.65676234715656,4.663123160055459,116.24444303983199,ragi
101,43,46,40.56281811032911,80.40388363619725,5.0957070070457435,169.8799589247186,ragi
132,49,108,19.284165315907522,28.035992220021996,7.649293947973547,126.1716223921938,banana
33,72,43,18.171779449380008,32.41000583144397,7.001601504815094,43.55506787888048,sugarcane
136,22,53,20.859215749388575,27.10014850587388,6.385974212099644,102.30044652339474,barley
87,119,40,20.221339358725444,73.94818021652992,6.339937438897257,102.59740108217251,banana
44,14,126,34.693004850747144,47.8105332288302,4.059668630395654,223.94625955695003,papaya
46,42,25,23.446650125070605,73.8220584482182,5.696822894688072,251.4506366457406,mothbeans
61,101,33,28.678223558907042,74.65266988844635,5.634076685887354,229.05795066580225,watermelon
32,48,48,28.157338470965737,15.496400058154233,4.47654659404984,112.88139438943304,mungbean
55,25,39,28.991983187911288,29.18791976886052,7.478406945507508,255.73507005391843,pigeonpeas
46,62,78,30.136166400986646,96.83074190536445,6.860292064279655,70.26253230891272,jute
62,110,133,21.358498750249556,35.316239487627456,4.1783062693297826,207.60942911257348,apple
11,76,34,15.386853702822037,41.647533534619285,4.630564976723805,243.6240733794241,pomegranate
61,11,37,34.248625897563215,58.15825267045165,5.787224362096526,46.85677134725539,barley
96,19,54,22.06869432496671,72.78212980210962,7.927996834487019,75.77523009975309,pigeonpeas
63,61,116,26.938150258715545,63.3162758881112,4.442987033927344,264.75336489281324,coconut
17,103,88,39.93630334353158,98.11850401678916,8.05026249352833,264.66465879558723,mungbean
41,126,61,21.85901249903142,58.91608884593219,6.05650034401639,42.49023415645866,maize
107,76,45,15.819778826844717,89.19362614211866,4.215293896119597,240.7668736027306,cotton
133,76,71,28.653120124020948,97.5081625798733,5.610328734501953,73.57336218177639,muskmelon
36,32,15,21.777467980150984,86.31359474473393,5.788511818603787,35.79596583117588,coconut
136,46,131,38.03129128103495,19.001251838099634,4.38073408771086,93.61839255373522,papaya
43,81,135,25.33919296580617,41.980225189772206,5.245324319442712,114.67048352666544,wheat
111,15,24,20.75242937101624,47.27666296321261,6.185839585847013,58.99048102248187,pigeonpeas
85,83,133,16.66155778523528,92.73626692437621,6.3577380181461844,208.2659677097712,wheat
132,113,57,22.214077899212526,97.66083049255352,6.314703838438488,99.37285435594117,watermelon
131,49,91,30.910712116823028,92.56768788172698,8.203934882526433,201.6814038107478,pomegranate
56,48,92,20.78171260140698,96.29055582383292,5.03422339284589,86.15268780228901,sugarcane
23,50,56,22.44392394539449,96.13073357467981,5.600887546384191,238.90299977419292,rice
61,78,128,27.369647850663053,98.4275141780819,7.83479007468927,71.75168362238489,papaya
90,134,97,19.495077047673842,72.5174967946692,4.295906121725851,159.34317159076096,mothbeans
92,93,18,30.90173043189889,51.14655378206278,6.863548733106943,217.41986521932446,muskmelon
124,47,27,41.35585631324291,20.99335936615983,6.001309101296393,202.93442480915874,lentil
114,75,33,30.79127262722347,22.29665807157289,8.40829548872791,119.52602016012267,blackgram
61,52,67,21.02729130515671,16.105708062003856,5.265773248121556,109.49618246860376,jute
109,47,135,30.505596811350106,82.74491099436287,4.409049802109893,247.50576550015256,ragi
34,72,120,28.194262505825602,82.74886203595217,4.7894430206402046,182.06316571791658,wheat
36,84,19,30.320712858115467,31.856034605243746,5.912865818517325,109.68671092878844,coffee
79,84,129,27.832483040594667,79.52397405306284,4.6052261932565015,241.21478157277102,mango
84,61,105,30.76706765011891,54.40091622116948,5.777299718735993,176.67048335577527,rice
110,35,123,17.82908529775608,44.204238124251304,8.100411388369409,295.6394240648559,jute
31,123,86,40.15767361091901,85.39526959640175,7.157117553102004,193.30774108619684,sugarcane
50,82,66,40.150240035556024,56.73941226779486,6.332533319046932,125.07522545651672,apple
132,17,101,26.78616135062358,76.80932375564981,4.3663694161803415,127.81190369155365,banana
74,106,38,20.174771152240403,76.67176844864872,5.945916510704319,188.36593313257123,wheat
89,35,22,38.68779098509445,85.52151257911268,5.270696156467251,178.2804991611672,jute
126,87,130,41.57209139503199,86.04792719193053,6.051785249514859,195.20068608374103,orange
92,20,47,16.298773656213303,35.36774927380508,7.7079554285038885,136.95634121663971,pigeonpeas
33,52,64,37.8093952338665,36.07669142161643,6.774513311339014,165.80612766077138,jute
21,41,58,28.532663790016443,92.48767564605659,4.670705685046846,203.49827145096577,blackgram
113,64,133,23.6531034642517,80.83423119853181,5.477516267884121,163.1190913380262,barley
76,108,42,37.94547559180194,78.48722002485769,7.626055736188455,60.145890053479015,ragi
74,64,30,20.816179696825184,53.95387467327826,4.778403378093818,65.69308998726808,wheat
115,21,77,38.91934922086902,49.18316597238957,4.422552373343025,76.6420231510493,blackgram
68,59,42,28.348457126340584,88.86346646533089,5.305671645314641,275.8962438661315,mango
90,76,133,19.181023487138383,49.92786496796627,7.920259738546181,62.576998060506334,grapes
57,46,68,17.31337349693098,48.66181023003283,5.288004528467406,76.51694293783272,mothbeans
117,18,11,38.476547828070665,70.37490859448049,8.322207359852577,153.91669346110274,pomegranate
24,45,21,38.07643323432431,45.43029211428683,7.7823133036646315,123.27103730802683,barley
112,124,44,23.76157897479316,25.37140290833756,5.361593803773185,50.67202390638138,ragi
62,32,105,21.260540394832336,22.841842602655696,7.7132783803507285,89.48662351154414,pomegranate
20,31,126,24.72653311684776,82.60726678565602,7.509599077417129,174.49248009271528,wheat
21,119,39,31.33881174255201,23.470162374118793,6.7694921977190425,65.3501028851428,chickpea
132,116,81,22.18132886128031,42.54998263436201,6.537320536218873,240.13818081487253,wheat
114,37,66,36.63055195431349,97.60117546557439,6.28393982584645,204.48558236514245,sugarcane
62,117,50,37.51398748391584,28.783247948958966,7.764337039109037,258.28894875416086,coffee
139,118,89,37.952568632403135,77.20050046673047,4.02539624586324,79.41868061809559,barley
48,89,53,25.101766204883653,33.87642820211901,5.5113496627383185,132.9369981339011,pomegranate
54,26,94,15.191788457464785,76.3778452078746,4.816693998536801,263.97419768207794,banana
82,36,54,34.37922289259906,31.015537068943058,6.646276631430684,88.48123560125839,muskmelon
47,21,30,36.31944134876868,15.579345547338688,5.138192708967383,105.69449317852167,apple
35,63,20,37.43048423745647,28.908095676847857,5.220228079482114,36.82396829634058,orange
24,53,85,41.875306905643654,70.25716372369763,4.2702348137270425,94.86971239082905,muskmelon
134,131,54,31.337339458408685,35.33788905928067,6.050900589185826,147.18828583341855,muskmelon
